500 beads: initial twist11
Frame,Tw,Wr

0,10.9650029363,0.0
1,10.6647839688,0.102231714377
2,10.5393558109,0.257616915779
3,10.5645478971,0.197774923833
4,10.3257078895,0.461823251734
5,10.3213548721,0.477377875622
6,10.3441041491,0.433165230726
7,10.4174591247,0.360652642195
8,10.5479742098,0.22459023862
9,10.301845415,0.464022656796
10,10.4579147602,0.286870072544
11,10.1414127105,0.639302992866
12,10.2753662814,0.523924058408
13,10.0923069405,0.712746036739
14,10.0723583171,0.695060953686
15,10.2486968646,0.537955094676
16,10.057370242,0.73786610661
17,10.1065358478,0.675493300025
18,9.99824946261,0.807060236147
19,10.0715356992,0.728126387723
20,9.88253002514,0.890415440262
21,9.94862808779,0.845263728902
22,9.73559802181,1.06681197072
23,9.69594664497,1.10650392339
24,9.84321035488,0.931716808651
25,9.85057984236,0.935730499392
26,9.71943336824,1.07888371293
27,9.87345732091,0.94549924862
28,9.79396632123,1.00303866071
29,9.76158001296,1.04537574783
30,9.7192235947,1.08340232515
31,9.8810092759,0.914188813942
32,9.86753700197,0.919906114979
33,10.1575468457,0.627307505235
34,9.56586589948,1.24066307381
35,9.49534955329,1.30660919311
36,9.65041383723,1.15924956358
37,9.47862882557,1.3202390478
38,9.4402372938,1.36208410417
39,9.5782497076,1.23280351274
40,9.5465503563,1.25770891586
41,9.65038375831,1.16509456878
42,9.88233336253,0.921824598436
43,9.39485391751,1.42127476782
44,9.48145901765,1.32973059967
45,9.44482639286,1.36758418922
46,9.2828441657,1.53808725291
47,9.10695129295,1.70186290805
48,9.18257073867,1.65813788416
49,9.30179068621,1.47326210943
50,9.27509997425,1.5364248981
51,9.33220535131,1.47034207512
52,10.006623137,0.79693625521
53,9.49387898148,1.33007939679
54,9.35097174557,1.43922825278
55,9.23159817282,1.58075293902
56,9.42454984899,1.39684342267
57,9.07744213098,1.72958789649
58,9.61481430849,1.1748713676
59,9.52440548024,1.29571761541
60,9.12451526867,1.68242465124
61,9.02447088639,1.82515501383
62,9.33982078544,1.46619381199
63,9.17429581827,1.62302367367
64,9.0805430505,1.74188354725
65,9.29277021439,1.53745651192
66,9.22873492433,1.58545012688
67,9.16636707342,1.62477509041
68,9.19007713063,1.64375040724
69,9.56532840876,1.22670624219
70,9.20463310234,1.63191932743
71,8.85548809102,1.97149910862
72,9.04564894595,1.74828782191
73,9.27115442186,1.54688138832
74,9.1452172287,1.67291347115
75,9.27647403941,1.50499561507
76,9.35276645725,1.43938641403
77,9.06589651335,1.75189542236
78,9.32943476678,1.4962416214
79,9.18938043049,1.60909929561
80,9.36413742104,1.45920529504
81,9.01849547272,1.79164358154
82,8.90926690782,1.89407655308
83,9.01222196568,1.7939626199
84,9.36854572714,1.41989624749
85,8.97374566057,1.83107476722
86,8.89873499491,1.90706227832
87,9.09759587816,1.72024623636
88,9.04124920433,1.78081268658
89,8.94731100049,1.87334853833
90,9.20368310706,1.6122736865
91,9.34859452978,1.46147946158
92,9.01914053384,1.76672209564
93,9.2002542071,1.63837582364
94,9.42714130671,1.37447970174
95,8.90355276074,1.89989576638
96,9.08457910996,1.73336978788
97,9.09292590132,1.72221019085
98,8.99578550568,1.82651941696
99,9.08369993389,1.75034757482
100,9.19877478978,1.61771409276
101,8.95047658303,1.82655362713
102,9.46748442068,1.34410954436
103,9.10921169,1.6957414167
104,9.05664610054,1.77582542925
105,9.27241545674,1.54252124329
106,9.18476401447,1.6343010912
107,8.95747199648,1.86618384808
108,8.91458927726,1.89608497666
109,9.23563955955,1.59664774458
110,9.21112114405,1.60226820768
111,8.83501875136,1.97487342172
112,9.05322126572,1.74543777882
113,8.8552077807,1.96490774436
114,8.90232695118,1.93855161877
115,9.15313249039,1.66247354912
116,8.99172555514,1.82202092937
117,8.84443828921,1.98915306057
118,9.06892320482,1.75317119576
119,8.92734921491,1.88878998477
120,9.00281991549,1.80094016048
121,8.90177102013,1.88131314512
122,8.6905777208,2.14239933188
123,8.70647604287,2.10944417977
124,8.77020316928,2.03745374885
125,8.7018530107,2.13267487448
126,8.34756652426,2.47698786675
127,9.2865886407,1.51248520624
128,8.66356669982,2.14892830207
129,8.87132374222,1.91901260202
130,8.88220349903,1.92180110119
131,8.68578255425,2.11715653709
132,8.46198812312,2.38004623735
133,8.54994422739,2.27599886187
134,8.3963668183,2.41892981943
135,8.59143723464,2.19541979695
136,8.43176872781,2.39491217924
137,8.60869029054,2.23669188258
138,8.27350506231,2.55608890951
139,8.39758812457,2.40152056312
140,8.60795033016,2.21268382385
141,9.03664763214,1.78788996176
142,8.83245005948,1.99564166103
143,8.48582649509,2.34857122025
144,8.69608716691,2.13708613447
145,8.72276667269,2.1236998078
146,9.00405674198,1.83470409785
147,8.67033544948,2.18115317484
148,8.60307961684,2.2331154916
149,8.7208232842,2.10029732055
150,8.57194626827,2.25691033097
151,8.59220199477,2.2202353733
152,8.47028843732,2.35409090272
153,8.39834408647,2.44378040196
154,8.22082567994,2.61260985888
155,8.33323348668,2.48720741607
156,8.43416228861,2.3903490997
157,8.34360063144,2.48655214537
158,8.74906283104,2.06002548919
159,8.92457888285,1.86401954267
160,8.77590297072,2.05259498678
161,8.75605040908,2.08034344642
162,8.28813072618,2.52903409012
163,8.70992828464,2.1295271765
164,8.19395479651,2.63819290899
165,8.3519933509,2.47139156091
166,8.66775934721,2.15304333004
167,8.49418242249,2.33677517092
168,8.79332690437,2.05228148856
169,8.22381119811,2.59231810873
170,8.33050674281,2.49389864125
171,8.65990687564,2.17467925234
172,8.03454489956,2.8153486525
173,8.2508715092,2.58719524096
174,7.98298847539,2.85413965885
175,8.31879456159,2.51355369395
176,8.18598808139,2.66280233099
177,8.4478343507,2.3759672467
178,8.30894542669,2.5268401166
179,8.81345334218,2.01993193797
180,8.73774023923,2.0751159153
181,8.91548054256,1.90702599679
182,8.5935348937,2.22988585237
183,8.5858017236,2.24976377809
184,8.43114871487,2.39058948807
185,8.34414032755,2.49836585293
186,8.04957561083,2.76675649347
187,8.27145926296,2.57726352522
188,8.12460259606,2.71297584723
189,8.4106683457,2.43761544291
190,8.39849342169,2.44070531539
191,8.67168905701,2.14356059108
