500 beads: initial twist14
Frame,Tw,Wr

0,13.9278924955,0.0
1,13.5008290917,0.161970921746
2,13.438937829,0.26831549814
3,13.2818069942,0.430586749283
4,13.1436662269,0.533383195831
5,13.20031638,0.515795412356
6,12.9773794372,0.747012035899
7,13.1606191752,0.522683563528
8,13.1004928588,0.592882348306
9,13.0103499858,0.66361605382
10,13.0428473896,0.655462588114
11,13.0143720303,0.686578991758
12,12.8040294308,0.92747407634
13,12.7492665516,0.96823396215
14,12.9816425838,0.744213246075
15,12.8194484498,0.918323402474
16,12.8683400192,0.831688505694
17,12.79201585,0.909119876328
18,12.9863531036,0.724241565216
19,12.8657272466,0.803557502592
20,12.781650531,0.909996478572
21,12.638199525,1.08088970233
22,12.5555921858,1.13007423985
23,12.6739413098,1.04839236921
24,12.5131256744,1.19869548426
25,12.9338639104,0.778880794042
26,12.5802043946,1.17035037558
27,13.0503582863,0.656378331623
28,12.9224866761,0.769522675251
29,12.1235457512,1.59925865828
30,12.4065479614,1.32401145035
31,12.4732326578,1.25807801801
32,12.2145773485,1.52687529182
33,12.2932427336,1.44948053703
34,12.3142199797,1.43600985457
35,12.3376169613,1.36571435712
36,12.3012018535,1.39691002063
37,12.4180714292,1.27953227844
38,12.2054024167,1.55520307462
39,12.5039022128,1.2295792575
40,11.9901704568,1.74475291894
41,12.159928628,1.5269569417
42,11.981902841,1.74434400295
43,12.1682289806,1.56233909263
44,12.2863377337,1.45895872741
45,12.2476937449,1.48822515182
46,11.7844939237,1.93961817267
47,11.999706696,1.77076984316
48,11.8911171724,1.86333330211
49,11.9129698708,1.83508052672
50,11.9779876331,1.74634019882
51,11.8929037134,1.82421359537
52,11.6869280677,2.06460177668
53,11.910025081,1.80998325263
54,11.5684703922,2.18432804668
55,11.918316115,1.84866211474
56,11.6718571647,2.0766961221
57,12.0355657361,1.69545300043
58,11.5990217158,2.13794753682
59,11.73675866,2.03802436001
60,11.9766910317,1.74685944416
61,11.9699946869,1.75623797948
62,11.651358791,2.09873763288
63,11.6029045137,2.15554456159
64,11.6442466769,2.08908090608
65,11.5596698746,2.18365335471
66,11.449036897,2.29589947343
67,11.4482717469,2.31772391627
68,11.7676180098,1.93762485994
69,11.8074140161,1.91501934436
70,11.4859834747,2.27823478576
71,11.4422755791,2.29533660099
72,11.3899925965,2.37277573618
73,11.7930517194,1.9120250445
74,11.5963265617,2.16758021824
75,11.2270069662,2.50008331876
76,11.861878613,1.88241401124
77,11.5212504184,2.2322884008
78,11.6682860066,2.05223886376
79,11.7240991721,2.02489241137
80,11.8093458829,1.91528264683
81,12.0606342724,1.67809748036
82,12.1052795254,1.59425422101
83,11.9560943229,1.80390398316
84,11.9116439708,1.80731492497
85,12.0711957313,1.66741629308
86,12.1438533113,1.58538033906
87,12.0722209342,1.63864809913
88,12.0448441056,1.66784382152
89,11.2768998401,2.45002520385
90,11.3631846041,2.40292027939
91,11.8061573321,1.92213249763
92,11.693909852,2.06291898002
93,11.5313162786,2.23564250858
94,11.9000080786,1.81134910559
95,11.774169948,1.95045636028
96,11.9467978833,1.79648736725
97,12.104243841,1.63820548413
98,12.0148216926,1.72582187702
99,12.043128959,1.67824329432
100,11.8627314728,1.89094547053
101,12.0317929549,1.70449496136
102,11.6055766171,2.13270610086
103,11.9989263904,1.71645343197
104,11.4697596893,2.26162385323
105,11.6968856242,2.02906620394
106,11.1786307115,2.59629710505
107,11.5578457016,2.20129660485
108,11.5664555577,2.19595223292
109,11.5179433115,2.27320823285
110,11.5443080402,2.18987678315
111,11.5009763097,2.25616547226
112,12.0598703302,1.65084973076
113,11.7104799926,2.02955259558
114,11.4103481359,2.34845075721
115,11.3636217522,2.40532703643
116,11.2240488282,2.54171261554
117,10.9589093517,2.79777087688
118,11.3599700192,2.39389123977
119,11.2383542221,2.53610693921
120,10.9395371403,2.77221896065
121,11.2725581511,2.49159408527
122,10.8954132738,2.85121486777
123,11.007770428,2.75718791342
124,10.9155370072,2.84813654734
125,10.7322325633,3.04093519967
126,10.6620305355,3.11948163204
127,10.8752140823,2.90435178728
128,10.7983941584,2.98001005745
129,10.2303481278,3.53542227034
130,10.5981197296,3.16645607934
131,10.9362683325,2.85837303473
132,10.8838120397,2.87603180495
133,10.2020469746,3.5896026543
134,10.0378157782,3.76174361605
135,9.7928574074,3.98769782901
136,10.2032760745,3.59392914113
137,10.2371671463,3.5144339236
138,9.31347164691,4.48715569546
139,9.795565904,4.00828787099
140,9.98727292613,3.81966315853
141,10.4888876319,3.24496243204
142,10.0902069509,3.70377356067
143,10.3939169265,3.38157553528
144,10.323283258,3.45449657656
145,10.4650880561,3.289516005
146,10.1351161362,3.64100568165
147,10.2638844563,3.53439256566
148,10.1391887769,3.64624557231
149,10.2345313307,3.55008337254
150,9.69871991617,4.10676438792
151,9.69750882135,4.10466240256
152,9.62422974055,4.14991907753
153,10.1494652608,3.63765773582
154,9.87008282916,3.92462608249
155,9.47301024402,4.34833726513
156,9.59278730894,4.23478116134
157,10.0628161698,3.73731991485
158,9.83667840642,3.95479128007
159,9.37618141507,4.41636875757
160,9.56743831927,4.23399136897
161,9.00116586603,4.8300618607
162,9.08389067226,4.71177968742
163,8.8819377667,4.93343919574
164,9.37680200096,4.4183383762
165,9.2025725533,4.60401744858
166,8.97861158064,4.82847333005
167,9.03824417329,4.75430482034
168,9.11029407308,4.70459702712
169,9.07049339877,4.73542060848
170,9.25932239226,4.57274802708
171,9.00962100661,4.81814033602
172,8.9253525316,4.92187854983
173,9.1183154722,4.71470292245
174,8.96167918588,4.87491182012
175,9.07495278084,4.73774397691
176,8.91826962922,4.90636026102
177,9.01550798089,4.78581805615
178,8.49115734626,5.33362964206
179,8.67289302854,5.14048639
180,8.3283399626,5.489812369
181,8.89097271308,4.91617545397
182,8.28880892864,5.5475346687
183,8.71841649524,5.13334796163
184,8.25371673855,5.57649204889
185,8.72847438178,5.09074579441
186,8.01864071242,5.83324386775
187,8.21192270927,5.62132844434
188,8.36509879745,5.45788315087
189,8.27724164686,5.56978537445
190,8.23402103698,5.62621996435
191,8.12190038837,5.68969869662
192,8.22324980169,5.61036632665
193,8.34701509978,5.45239538732
194,8.20811974294,5.6357152278
195,7.77351130874,6.08944939654
196,8.08042518295,5.75840084158
197,7.90518926634,5.92630742735
198,8.19886328168,5.6489534759
199,7.87092376627,5.97315974208
200,8.00021513624,5.86717969703
201,8.06721658313,5.77650302471
202,8.05041250551,5.78844314529
203,7.42577462426,6.40652032507
204,7.9754450695,5.85753962366
205,8.43542512899,5.38058388028
206,7.96805884748,5.87696160748
207,7.84521722848,6.01412751145
208,7.55468690907,6.29535061449
209,7.87632428228,5.96001613319
210,7.80850881331,6.03173176704
211,7.390336526,6.45981303118
212,7.3155855699,6.53772831689
213,7.49949470409,6.34525945773
214,7.28855447978,6.57777719871
215,7.69828602282,6.17108065021
216,7.62785255696,6.22604866836
217,7.11223513215,6.761579242
218,7.33125755912,6.53114362044
219,7.0480538872,6.82578603793
220,7.31614578225,6.55123301309
221,7.40640903971,6.45324086369
222,7.29703705747,6.55927690096
223,7.41243160993,6.44560967239
224,7.37195883913,6.50095849748
225,7.71395943061,6.1361122317
226,7.41563729396,6.41604427599
227,7.37666873835,6.46461036052
228,7.52341845354,6.34960962228
229,7.82178520135,6.0097673283
230,7.75089656031,6.09319796931
231,8.07790815272,5.77753225219
232,8.1949307738,5.63749998174
233,7.69501278976,6.15619539368
234,7.52891231578,6.31690594841
235,7.59717053118,6.22372367266
236,7.7969731848,6.03356516522
237,7.22845485919,6.62416836382
238,7.59764460882,6.26231951865
239,7.35499481098,6.51361895305
240,7.14057207055,6.72598324282
241,6.8535764775,7.00671723341
242,7.35700902816,6.50898228518
243,7.63581165717,6.22308309143
244,7.3805470987,6.46292100289
245,7.42091645281,6.43846523468
246,7.33293587026,6.54620761714
247,7.0648045095,6.77271467889
248,7.1890058008,6.66067881927
249,6.95866429478,6.90264503326
250,6.93991984765,6.90434322404
251,6.60680388247,7.25629573251
252,6.94048131052,6.91754874086
253,6.87319836134,6.99285225124
254,6.85018746828,7.00876863156
255,7.54052049066,6.34626777231
256,7.85166796148,5.98990007299
257,7.61191997241,6.25041017113
258,7.98163819427,5.86542770426
259,8.01889347042,5.82474116045
260,7.77937965122,6.08685245892
261,7.92058863117,5.92151311611
262,7.72569678326,6.09706228751
263,7.68917228621,6.14406660549
264,7.83374957464,6.00676541602
265,8.15954396751,5.69430198975
266,7.60952857257,6.22974685824
267,7.95984889511,5.89398959155
268,7.86049046755,5.99730109438
269,7.64306229966,6.21336319175
270,6.91972889833,6.95494841714
271,7.27583652566,6.57959823957
272,7.59906984408,6.24992649225
273,7.30043141942,6.55068788424
274,7.67439774923,6.18663841431
275,7.64091764752,6.22347504396
276,7.47690219462,6.38462662901
277,7.29157401368,6.5639912029
278,7.36646323869,6.49501631991
279,7.83100674136,6.01086640054
280,8.0126961902,5.83491993348
281,7.5301818515,6.32441445505
282,7.22945859342,6.61122447181
283,7.62992500954,6.22282486061
284,7.67265345778,6.15579208042
285,7.81814521523,6.02607207038
286,7.76578607584,6.08351055107
287,7.45525403773,6.40419684828
288,7.22295272547,6.62610175385
289,7.01299041464,6.85078896852
290,6.59798867688,7.26624804575
291,6.81509968979,7.06301260501
292,7.36750137012,6.50120381794
293,6.93437148963,6.91764754509
294,6.6365343981,7.22626396397
295,6.47059923663,7.42517963232
296,5.9582498239,7.9343913896
297,6.45987636604,7.42791784262
298,6.39094431052,7.48309620898
299,6.44979625308,7.43813548717
300,6.49990286932,7.35884761209
301,6.33423027016,7.54470402287
302,6.69813259532,7.15840724024
303,6.42454664351,7.45277504057
304,6.24018203575,7.6513590418
305,6.38389901735,7.4912787894
306,6.40692341,7.46381669204
307,6.22182575833,7.63498729912
308,6.28576829922,7.58178134005
309,5.87242009879,8.01937971208
310,6.13206524375,7.75605487312
311,5.9434975191,7.94516673881
312,6.46815584673,7.40515901716
313,6.07174646089,7.83751070538
314,6.07930978464,7.8087093843
315,6.30991950466,7.5800238186
316,6.6620960867,7.21373771681
317,6.21206265835,7.66909557138
318,6.30866363355,7.56604894397
319,6.16585202031,7.69073697176
320,6.15037452305,7.72672150764
321,6.89420387503,6.97330123378
322,6.58552033345,7.28314083755
323,6.44738176704,7.41915694601
324,6.05237737509,7.83711793434
325,6.47627262199,7.4016796928
326,6.91091132271,6.96759777325
327,6.80950353948,7.04623587643
328,6.63616861154,7.22241741757
329,6.22128841692,7.62383964832
330,6.77300771328,7.07979849003
331,6.04338527241,7.83250232292
332,6.16762844512,7.69869680634
333,5.77329959346,8.12156799473
334,6.11828088179,7.75270773644
335,6.25882885808,7.6389314581
336,5.8556386949,8.00444801298
337,6.37213236804,7.50553142118
338,6.59028377533,7.29403108345
339,6.72447601013,7.1435026063
340,6.36605075646,7.52328965015
341,5.98515944984,7.91505626633
342,5.51963628881,8.36569433205
343,6.09138833636,7.80042369125
344,5.20320220516,8.7028298509
345,5.87018937398,8.01693137894
346,5.98899247952,7.8953027043
347,5.44592876269,8.44877431944
348,5.60575899969,8.2966466561
349,5.50127380924,8.4041873468
350,5.62010984596,8.27025906202
351,6.03530097982,7.85396587405
352,5.67868019592,8.23104211293
353,5.4995058119,8.38616096386
354,5.07955407635,8.84517595899
355,5.67746592295,8.20690851629
356,5.42077028816,8.47848766606
357,5.34890670043,8.54532837134
