500 beads: initial twist21
Frame,Tw,Wr

0,20.7571075448,0.0
1,20.3302038814,0.0818510514621
2,19.9748522806,0.471872993715
3,19.9106494453,0.495284408186
4,19.7836434672,0.619831063519
5,19.6703082938,0.713631630039
6,19.5590134452,0.895101982845
7,19.5494299988,0.863597319584
8,19.4251482022,1.00431511644
9,19.6917747274,0.671857178462
10,19.2977346601,1.0971811171
11,19.4184696484,1.00787318482
12,19.1577254056,1.29035057518
13,19.2529317759,1.17821745443
14,19.099773398,1.35987698221
15,19.1715154762,1.32145478333
16,19.1702871828,1.30285752369
17,19.0239323204,1.40799863967
18,18.9179082542,1.52863316383
19,18.6283974559,1.86459455882
20,18.6586867254,1.8539577168
21,18.5849715593,1.90121026759
22,18.9077472141,1.53632382492
23,18.7937941007,1.66174128012
24,18.747327899,1.68559313823
25,18.5260128941,1.98297854379
26,18.7103121953,1.78606768923
27,18.6651763021,1.83684403892
28,18.7469288414,1.70131414866
29,18.3855572028,2.11453727339
30,18.5028274071,1.98080768715
31,18.7971504704,1.69345217779
32,18.330745662,2.16738636633
33,18.4713770437,1.99698898182
34,18.6483479532,1.83485912752
35,18.2463302601,2.23623298541
36,18.2132661089,2.24673735783
37,18.0495248607,2.46005136165
38,18.0743810235,2.44802491597
39,17.9844991256,2.49753229821
40,17.8378672585,2.6743938759
41,17.6345534741,2.87367705805
42,17.395547972,3.15421770196
43,17.6275717353,2.89189512693
44,17.5354041552,2.97464997441
45,17.5484473447,3.00993731445
46,17.1853875504,3.3592932621
47,16.6769619249,3.90786867505
48,16.6016020951,3.95216841275
49,16.9099518518,3.64460055536
50,16.8027551752,3.8010827965
51,16.7264458465,3.84087906526
52,15.8537440816,4.7465752472
53,15.7009501816,4.90275471153
54,16.2664156561,4.30594147489
55,16.4022223787,4.13921217546
56,16.4151769119,4.10083925438
57,16.3732035761,4.2264008121
58,15.8152502983,4.78449787796
59,16.1141667732,4.50919880712
60,16.4564405523,4.11031922657
61,16.2555975322,4.3327787176
62,15.6802656642,4.91843591498
63,15.9932937662,4.60221316584
64,16.133788931,4.42131584722
65,15.6171844397,4.99320964337
66,15.1495165559,5.45665665719
67,14.9293312655,5.65819919078
68,15.3682243829,5.2948721842
69,15.3527048699,5.23517516232
70,14.8603331682,5.77471697253
71,14.4537088791,6.22728629291
72,14.2429445308,6.38575052492
73,14.391062658,6.25188300175
74,14.3626683602,6.27847173624
75,14.3355543071,6.32424715812
76,13.5906687956,7.10796048909
77,13.4167048436,7.2632099503
78,13.8297825181,6.84695342548
79,13.5462034089,7.14070196464
80,12.785428937,7.88130691132
81,13.020929758,7.69631959819
82,12.9293130924,7.73818437589
83,12.9795922504,7.72021060568
84,12.6846928234,8.04258506985
85,12.4294256081,8.28830972597
86,12.0905401258,8.61600354352
87,12.3852809729,8.29684684424
88,12.770486085,7.92975250751
89,12.7891861543,7.92005850231
90,12.7267176965,8.00995768151
91,12.4221638425,8.29616463517
92,12.3012921583,8.4124758016
